['uniq_id', 'initial_sal_', 'final_sal', 'mean_salary', 'period', 'period_cond', 'job', 'job_type', 'city', 'state', 'organization_', 'org_desc', 'sector_', 'sector_level', 'benefits']
['3905f1198b7dddaf97e29e2cc4c03c6a', '9500000.0', '10000000.0', '9750000.0', 'year', 'ful', 'sr policy analyst ', 'full time', 'washington', ' dc 20006', 'computer', 'it services', 'experienced', '(non-manager)', 'benefits package']
['855e0dc6e163d1fc7384e9b33469187f', '1300.0', '1500.0', '1400.0', 'year', '', 'jr field mgr ', 'full time', 'denver', ' co 80238', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['293db84a88a1d533d0e53cdbdd94ffb1', '6340000.0', '8685800.0', '7512900.0', 'year', '', 'utilities finance analyst ', 'full time', 'denver', ' co', 'government', ' military', 'accounting/finance/insurance', '', '']
['00dfdc441b31d9abbbc6e24f6afa6ee6', '9000000.0', '11000000.0', '10000000.0', 'year', '', 'surgical services nurse mgr', 'full time', 'denver', ' co', 'healthcare', 'services', 'medical/health', '', '']
['2f466bcce648231ba63238fa7f0561ab', '5000000.0', '15000000.0', '10000000.0', 'year', '', 'outside sales rep ', 'full time', 'denver', ' co 80203', 'insurance', '', 'sales/retail/business', 'development', '']
['f4f51d6c82743d9ecba5b9a32b8d551e', '1100.0', '1400.0', '1250.0', 'hour', '', 'security officer', 'full time', 'aurora', ' co 80231', 'security', ' surveillance', 'entry', 'level', '']
['da5669556e1a8c828d95faddf3579316', '1000.0', '1100.0', '1050.0', 'hour', '', 'security supervisor', 'full time', 'clinton', ' pa 15026', 'security', ' surveillance', 'security/protective', 'services', '']
['a046d126cd2c41234503f8969337e48d', '5000000.0', '20000000.0', '12500000.0', 'year', '', 'business development mgr ', 'full time', 'san francisco', ' ca', 'real', 'estate property managementother not classified', 'sales/retail/business', 'development', '']
['2b2f1c19b36f2fa29e0eff8fdd333f3c', '4300000.0', '4300000.0', '4300000.0', 'year', '', 'furniture delivery associate', 'full time', 'brisbane', ' ca 94005', 'retailtranspt', ' stage   materials other not classified', 'sales/retail/business', 'development', '']
['3ab779b4b6168889e8d038e38f1df7eb', '7500000.0', '8500000.0', '8000000.0', 'year', '', 'formulation mgr', 'full time', 'little rock', ' ar', 'agriculture', 'festry fishingwholesale trade impt exptbusiness services   other', 'manufacturing/production/operations', '', '']
['7377c7371856a72c5dafb6121259abaf', '5000000.0', '6000000.0', '5500000.0', 'year', '', 'paint supervisor', 'full time', 'olathe', ' ks 66062', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['6be48237eb51cd98cc9bacf6c4f4915c', '0.0', '1800.0', '1800.0', 'hour', '', 'inventory', 'full time temporary', 'irvine', ' ca 92602', 'staffing', 'employment agencies', 'manufacturing/production/operations', '', '']
['9afc56c14acf36726af89d4d1ea6a06b', '8000000.0', '10000000.0', '9000000.0', 'year', '', 'civil estimator ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['e1674df2a689a1e95569100b9072d202', '8000000.0', '13000000.0', '10500000.0', 'year', '', 'sr pm ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['ecc2dd29b651552556cba95f82d8f1f2', '7000000.0', '12000000.0', '9500000.0', 'year', '', 'electrical estimator ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['9859664449a875eaea6d87e6335ffaf5', '4060000.0', '6760000.0', '5410000.0', 'year', '', 'grants ', 'full time', 'denver', ' co 80202', 'travel', ' transptation  tourism', 'experienced', '(non-manager)', '']
['66e3649ae65878c3df72d4b01fdfd16d', '3500000.0', '5500000.0', '4500000.0', 'year', '', 'pm', 'full time', 'denver', ' co 80238', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['4421b19a41a4f2061ceb116594152e7d', '3500000.0', '4500000.0', '4000000.0', 'year', '', 'recruiter lead ', 'full time', 'aurora', ' co 80014', 'telecommunications', 'services', 'manager', '(manager/supervisor of staff)', '']
['2c31c20e82ae9edefcc63d3426006e00', '1400.0', '0.0', '1400.0', 'hour', '', 'fine jewelry retail sales ', 'full time', 'denver', ' co 80206', 'retail', '', 'sales/retail/business', 'development', '']
['078e1a2964d7890a0c8570df1dd6861e', '8000000.0', '10000000.0', '9000000.0', 'year', '', 'sr commercial estimator ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['7f8278123c68b27960f6dca453092433', '8500000.0', '10000000.0', '9250000.0', 'year', '', 'commercial pm', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['8dbe38c8c95933e54bef58f01a6b9271', '8000000.0', '11000000.0', '9500000.0', 'year', '', 'commercial pm', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['64db0dd4df9a6a4b51140b157be053ef', '3720000.0', '5030000.0', '4375000.0', 'year', '', 'sr tech', 'full time', 'denver', ' co 80202', 'travel', ' transptation  tourism', 'experienced', '(non-manager)', '']
['ba923c5a4a9b771398d1da045cc0fed7', '1500.0', '1700.0', '1600.0', 'hour', '', 'executive admin assistant ', 'full time', 'sioux falls', ' sd 57108', 'other', 'not classified', 'experienced', '(non-manager)', '']
['6ec0c2df3f64328a5766f24535c44199', '9000000.0', '0.0', '9000000.0', '', '', 'licensed architect with national reputable firm ', 'full time', 'las vegas', ' nv 89135', 'other', 'not classified', 'experienced', '(non-manager)', '']
['7c7f33ef6b4cb1cbb65b2a6942584a58', '0.0', '4500000.0', '4500000.0', 'year', '', 'auto damage claims adjuster ', 'full time', 'new york city', ' ny', 'allinsuranceautomotive', 'sales  repair services', 'installation/maintenance/repair', '', '']
['9fb1fc555eb821385542e657dc8211b3', '1200.0', '1500.0', '1350.0', 'hour', '', 'warehouse associate', 'full time', 'denver', ' co 80238', 'construction', '  residential  commercial office', 'logistics/transportation', '', '']
['22aab2e4f35dd68dd1c868878eea7728', '5000000.0', '7000000.0', '6000000.0', 'year', '', 'restaurant mgr', 'full time', 'dallas', ' tx', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['608c1cf2b4de2717f044cb53a7b6500d', '3500.0', '3800.0', '3650.0', 'hour', '', 'occupational therapist', 'part time', 'san francisco', ' ca 94118', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['746c2107aae7bccec888cc3d01ca774a', '100.0', '0.0', '100.0', '', '', 'advertising sales rep ', 'full time', 'san francisco', ' ca', 'all', '', 'experienced', '(non-manager)', '']
['c1ef5dfa9a70f3d841b360c9ee393c99', '1400.0', '1500.0', '1450.0', 'year', '', 'administrative assistant ', 'full time', 'austin', ' tx', 'electronics', ' components   semiconduct mfg', 'administrative/clerical', '', '']
['2e5928bbf9511e29b7d40ce72b56f482', '8000000.0', '10000000.0', '9000000.0', 'year', '', 'construction pm ', 'full time', 'austin', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['ea06729578e271c2c0492a5d776c3af0', '3400.0', '0.0', '3400.0', 'hour', '', 'rn', 'full time', 'atlanta', ' ga', 'healthcare', 'services', 'medical/health', '', '']
['6b1e16378eb01dcf9327bd5caf8d6d9f', '7000000.0', '8500000.0', '7750000.0', 'year', '', 'commercial superintendent ', 'full time', 'austin', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['db03af5c90ba4e1ddc9542d5094c8cba', '1500.0', '1500.0', '1500.0', 'hour', '', 'customer service rep ', 'full time temporary', 'austin', ' tx', 'internet', 'servicesbankingcomputer it services', 'customer', 'support/client care', '']
['a13c4422cdd8896a2f0e736e60338445', '6500000.0', '9500000.0', '8000000.0', 'year', '', 'sr auditor ', 'full time', 'las vegas', ' nv 89119', 'accounting', ' auditing services', 'accounting/finance/insurance', '', '']
['17dddaecfcf14fae9813a39106f5e507', '8500.0', '0.0', '8500.0', 'year', '', 'svp', 'full time', 'branson', ' mo 65616', 'staffing', 'employment agencies', 'banking/real', 'estate/mortgage professionals', '']
['5d2ebe392dae384f8d672e3c35b64be1', '8000000.0', '9500000.0', '8750000.0', 'year', 'benefits', 'production mgr', 'full time', 'kinston', ' nc', 'manufacturing', '  other', 'executive', '"(svp', ' vp', ' department head', ' etc)"', '"competitive bonus', ' relocation"']
['e5fdda52aa91a70ed98a2a033b90ee67', '0.0', '8500000.0', '8500000.0', 'year', 'bonuses', 'semiconductor maint supervisor', 'full time', 'multiple locations', '', 'electronics', ' components   semiconduct mfg', 'manager', '(manager/supervisor of staff)', '"relocation money', ' etc"']
['7aa78fcd3089fabf94a839108974f008', '2600000.0', '5000000.0', '3800000.0', 'year', '', 'steward supervisor ', 'full time', 'st. louis', ' mo 63125', 'restaurant', 'food services', 'installation/maintenance/repair', '', '']
['066a19ae2941c7f04d4c938f8f719a48', '1800.0', '2400.0', '2100.0', 'hour', '', 'service tech', 'full time', 'rogers', ' mn 55374', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['c062e14700e5b40e3070ae93a242ae09', '1600.0', '2000.0', '1800.0', 'hour', '', 'maint tech', 'full time', 'canyon crest', ' ca 92507', 'real', 'estate property management', 'experienced', '(non-manager)', '']
['57859c8fc779ba911ebcf74badb24e30', '401.0', '0.0', '401.0', '', '', 'design engineer', 'full time', 'lanham', ' md 20706', 'telecommunications', 'services', 'experienced', '(non-manager)', '']
['fc9b2b9b8d80a774df1d7528ac9f710e', '1075.0', '1175.0', '1125.0', 'hour', '', ' package handlers', 'part time', 'miami gardens', ' fl 33169', 'manufacturing', '  other', 'entry', 'level', '']
['d3382296e9770bcf73d7f2629b232be9', '60000.0', '80000.0', '70000.0', 'week', '', 'lawn tech ', 'full time', 'plainfield', ' il 60585', 'other', 'not classified', 'entry', 'level', '']
['718b48b4465e24de86db4aa401fe8e13', '4000000.0', '5000000.0', '4500000.0', 'year', '', 'field tech ', 'full time', 'fort lauderdale', ' fl 33302', 'computer', 'it services', 'installation/maintenance/repair', '', '']
['c9d8b1dcdb377252c7094a9eb6bbfed6', '4500000.0', '5500000.0', '5000000.0', 'year', 'quarterl', 'offshore riggers', 'full time', 'broussard', ' la 70518', 'other', 'not classified', 'entry', 'level', 'bonuses']
['91ffbe4409c0b7bbf2cfbea5ddb811e7', '1200.0', '2000.0', '1600.0', 'hour', '', 'landscape contractor ', 'full time', 'souderton', ' pa 18964', 'construction', '  residential  commercial office', 'experienced', '(non-manager)', '']
['1cea7eca5c28ed3317a2fe7b9551847b', '0.0', '3500.0', '3500.0', 'hour', '', 'maint tech ', 'full time', 'twin falls', ' id', 'food', ' beverage production', 'installation/maintenance/repair', '', '']
['3beb9704d097887ae8b1375dd8b79280', '1400.0', '1900.0', '1650.0', 'hour', 'plu', 'in-home service tech ', 'full time', 'birmingham', ' al 35201', 'personal', ' household services', 'entry', 'level', 'commission and full benefits']
['81060b45425248b64bfca6f6e321445e', '1300.0', '1500.0', '1400.0', 'hour', '', 'shipping ', 'full time', 'kenilworth', ' nj 07033', 'manufacturing', '  other', 'entry', 'level', '']
['d29c26ac432f4b31752f97539721a661', '3500000.0', '4500000.0', '4000000.0', 'year', 'bonu', 'mgr ', 'full time', 'summit', ' nj 07901', 'personal', ' household services', 'manager', '(manager/supervisor of staff)', '']
['ef4bc09f3a8e068af367d073d08fb1eb', '0.0', '850.0', '850.0', 'hour', '', 'production st shift labor ', 'full time', 'colorado springs', ' co 80916', 'manufacturing', '  other', 'entry', 'level', '']
['068990112648489b13cc95d87e1994dd', '3000000.0', '3500000.0', '3250000.0', 'year', 'plu', 'cable tech ', 'full time', 'winchester', ' va 22601', 'telecommunications', 'services', 'entry', 'level', '"take home company vehicle', ' bonus opportunities', '"']
['544fb12ee643ac3da83bc343d3ebd1bf', '3000000.0', '7000000.0', '5000000.0', 'year', '', 'automotive tech', 'full time', 'downers grove', ' il 60516', 'automotive', 'sales  repair services', 'experienced', '(non-manager)', '']
['972183870767d568b7cfc63e835f4b5b', '3500000.0', '8500000.0', '6000000.0', 'year', '', 'slot tech mgr ', 'full time', 'coordinate', ' implement', 'entertainment', 'venues  theaters', 'installation/maintenance/repair', '', '']
['fc2123eace612e13c29eb332e70e32c3', '1250.0', '1350.0', '1300.0', 'hour', '', 'machine operator', 'full time', 'belmar', ' nj 07719', 'manufacturing', '  othermedical devices  supplies', 'manufacturing/production/operations', '', '']
['d947390bd8cd1f4264d41e9e2b78a5a1', '3200000.0', '3600000.0', '3400000.0', 'year', '', 'satellite installation tech ', 'full time', 'austin', ' tx 78744', 'manufacturing', '  othertelecommunications servicesconstruction   residential  commercial office', 'installation/maintenance/repair', '', '']
['18a0a71644d63707009c89171c4334d3', '8349600.0', '9666000.0', '9007800.0', 'year', 'excellen', 'maint machinist', 'full time', 'oakland', ' ca 94607', 'energy', ' utilities', 'experienced', '(non-manager)', 'benefits and retirement']
['c3fa01fea2c9419dbcdb296bb30b553c', '3500000.0', '5000000.0', '4250000.0', 'year', '', 'diesel mechanic ', 'full time', 'east orange', ' nj 07017', 'construction', '  residential  commercial office', 'experienced', '(non-manager)', '']
['98dc2333ea6c1311fa73863b0690b495', '1450.0', '0.0', '1450.0', 'hour', '', 'production operator ', 'full time', 'walnut creek', ' ca', 'manufacturing', '  other', 'entry', 'level', '']
['4de53bc29bb3941ad473836047c1511e', '1600.0', '1800.0', '1700.0', 'hour', '', 'diesel tech', 'full time', 'jacksonville', ' fl', 'staffing', 'employment agencies', 'experienced', '(non-manager)', '']
['8c59ed24249a2830065f7ef0eb1410d0', '1500.0', '1550.0', '1525.0', 'hour', '', 'janitor', 'full time', 'englewood', ' oh 45322', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['256298cf38a16a11a92f2d70a84c81f0', '11500000.0', '12000000.0', '11750000.0', 'year', 'bonu', 'plant mgr-food processing ', 'full time', 'sioux city', ' ia 51101', 'food', ' beverage production', 'manager', '(manager/supervisor of staff)', 'potential 50%']
['070a4c9b300bfa0dd4bd4a0c5ad4a443', '1200.0', '1700.0', '1450.0', 'hour', 'bonuse', 'low voltage wire ', 'full time', 'spring grove', ' il 60081', 'electronics', ' components   semiconduct mfg', 'entry', 'level', 'available for exceptional work']
['4ef1dd4a35dc0df2ce08adaf55d8852f', '2000.0', '3100.0', '2550.0', 'hour', '', 'material control specialist ', 'full time', 'greer', ' sc 29651', 'automotive', ' parts mfg', 'experienced', '(non-manager)', '']
['4863705d8b802580fddd482737af8668', '2000.0', '2300.0', '2150.0', 'hour', '', 'instrument repair tech ', 'full time', 'bedford', ' ma', 'staffing', 'employment agencies', 'experienced', '(non-manager)', '']
['ed9e90569bb19e855fddc5dab46883d9', '1800.0', '2200.0', '2000.0', 'hour', '', 'field service ', 'full time', 'denver', ' co 80239', 'retail', '', 'student', '(high school)', '']
['82f440874b2e58d2a5ffcff8f4440a9b', '1025.0', '0.0', '1025.0', 'hour', '', 'temporary maint worker ', 'full time', 'vernon hills', ' il 60061', 'government', ' military', 'entry', 'level', '']
['dd64523ed1610279c3e4e2d5f15d8c99', '3500000.0', '4000000.0', '3750000.0', 'year', 'plu', 'cable tv tech ', 'full time', 'altoona', ' pa 16601', 'telecommunications', 'services', 'entry', 'level', '"take home company vehicle', ' bonus opportunities', '"']
['d740d76657125fd2e37828c9c4e9eeb1', '2500.0', '3000.0', '2750.0', 'hour', '', 'cnc machinist', 'full time', 'new brighton', ' mn 55112', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['73fb69fe739b9895d5580398811a9e16', '1575.0', '1700.0', '1637.5', 'hour', '', 'maint tech ', 'full time', 'jacksonville', ' fl 32202', 'real', 'estate property management', 'experienced', '(non-manager)', '']
['89020a12bd2944e7387fefe20d6650e2', '3000000.0', '10000000.0', '6500000.0', 'year', '', 'field installation specialist ', 'full time', 'peoria', ' il', 'business', 'services   other', 'entry', 'level', '']
['9e07bca1ffa31bfadec4c55df3426c5c', '2100.0', '2300.0', '2200.0', 'year', '', 'maint tech ', 'full time', 'marion', ' oh', 'manufacturing', '  otherlegal services', 'installation/maintenance/repair', '', '']
['7dee9e7a340608282cde42331faf518f', '9000000.0', '10000000.0', '9500000.0', 'year', '', 'diesel mechanic ', 'full time', 'ringwood', ' nj 07456', 'waste', 'management', 'experienced', '(non-manager)', '']
['f0d85295b2b20f5e1b80ae3bd7ba29a6', '2500000.0', '4000000.0', '3250000.0', 'year', '', 'appliance tech ', 'full time', 'akron', ' oh 44312', 'retail', '', 'experienced', '(non-manager)', '']
['806c5fd653484094351f76614287b827', '1085.0', '1185.0', '1135.0', 'hour', '', 'custodian ', 'full time', 'raymond', ' ms 39154', 'automotive', ' parts mfg', 'manufacturing/production/operations', '', '']
['f88d6097d70aaf585fe3c75f18b7fb74', '4500000.0', '6000000.0', '5250000.0', 'year', '', 'fleet mgr ', 'full time', 'jackson', ' nj 08527', 'construction', '  industrial facilities  infrastructure', 'experienced', '(non-manager)', '']
